MQ135,MQ7,Temperature,Humidity,Risk
296,59,22.3,77.0,Safe
422,362,22.9,54.9,Moderate Risk
166,287,27.3,70.9,Moderate Risk
377,61,14.4,45.9,Moderate Risk
136,578,17.2,79.7,CO Poisoning Risk
711,125,18.4,68.6,Moderate Risk
289,480,22.8,52.5,CO Poisoning Risk
516,52,21.9,76.7,Moderate Risk
299,331,30.3,66.7,Moderate Risk
509,230,19.2,51.2,Moderate Risk
243,568,14.4,80.6,CO Poisoning Risk
611,466,14.3,44.1,CO Poisoning Risk
504,510,13.3,41.9,CO Poisoning Risk
442,127,13.9,76.3,Moderate Risk
246,611,33.6,66.2,CO Poisoning Risk
350,527,29.7,46.7,CO Poisoning Risk
166,369,36.9,40.5,High Risk
858,463,13.5,37.6,CO Poisoning Risk
577,95,33.4,44.9,High Risk
220,71,29.7,34.8,Safe
668,589,28.4,35.8,CO Poisoning Risk
544,106,21.6,69.9,Moderate Risk
829,215,22.0,31.4,High Risk
252,330,33.3,51.7,High Risk
104,161,30.1,49.9,Safe
321,48,29.1,79.9,Safe
284,110,13.7,53.1,Safe
631,104,17.4,36.7,Moderate Risk
448,546,36.1,32.8,CO Poisoning Risk
420,273,23.9,67.6,Moderate Risk
516,144,31.8,36.0,Moderate Risk
586,163,22.3,78.7,High Risk
917,113,31.3,58.2,High Risk
575,265,15.9,49.7,Moderate Risk
897,267,14.0,65.0,Moderate Risk
538,548,24.2,38.7,CO Poisoning Risk
502,255,27.2,48.6,Moderate Risk
419,619,20.8,29.8,CO Poisoning Risk
821,306,30.2,75.4,High Risk
236,562,24.9,51.0,CO Poisoning Risk
348,292,35.3,69.0,Moderate Risk
381,301,15.0,77.5,High Risk
900,107,14.6,63.3,Moderate Risk
232,436,34.7,48.3,High Risk
836,584,29.1,61.5,CO Poisoning Risk
716,461,29.1,47.5,CO Poisoning Risk
454,97,13.7,58.6,Moderate Risk
179,82,35.5,51.3,Safe
809,352,31.5,36.1,Asthma Risk
253,97,31.3,70.1,Safe
570,496,34.9,54.8,CO Poisoning Risk
173,505,26.9,38.3,CO Poisoning Risk
166,530,22.5,76.2,CO Poisoning Risk
762,181,24.5,74.1,Moderate Risk
606,416,31.7,58.2,High Risk
574,300,31.4,80.4,High Risk
679,439,27.6,78.1,High Risk
692,81,18.2,76.4,High Risk
688,191,32.7,35.2,Asthma Risk
871,52,28.5,43.9,Moderate Risk
193,295,18.3,50.2,Moderate Risk
541,615,24.5,72.9,CO Poisoning Risk
576,491,36.9,75.0,CO Poisoning Risk
428,307,20.9,68.6,Moderate Risk
776,483,15.8,53.5,CO Poisoning Risk
655,303,13.5,36.7,Moderate Risk
567,367,17.4,29.9,High Risk
812,574,17.5,65.8,CO Poisoning Risk
696,345,33.6,81.7,High Risk
312,529,16.7,46.7,CO Poisoning Risk
98,136,33.7,58.7,Safe
142,208,15.1,71.8,Moderate Risk
166,379,34.8,38.1,High Risk
807,359,19.2,72.8,Moderate Risk
592,282,27.7,61.8,Moderate Risk
405,127,16.8,58.8,Moderate Risk
903,153,22.4,69.2,Moderate Risk
911,222,15.1,41.0,Moderate Risk
713,294,26.9,61.2,Moderate Risk
254,611,21.3,41.0,CO Poisoning Risk
368,135,33.5,37.7,Moderate Risk
116,383,17.4,61.7,Moderate Risk
159,213,19.7,42.5,Moderate Risk
307,183,17.3,66.6,Safe
454,561,26.5,55.8,CO Poisoning Risk
790,622,15.7,65.5,CO Poisoning Risk
395,228,17.5,76.1,Moderate Risk
213,214,29.3,35.5,Moderate Risk
108,406,14.8,31.6,High Risk
346,288,30.8,49.6,Moderate Risk
385,182,15.5,66.7,Moderate Risk
111,72,27.1,75.9,Safe
539,563,36.9,29.9,CO Poisoning Risk
641,442,17.2,70.8,Moderate Risk
639,377,19.3,32.1,High Risk
137,361,34.6,59.4,High Risk
784,607,28.0,46.6,CO Poisoning Risk
676,470,24.8,29.0,CO Poisoning Risk
810,180,26.5,33.2,High Risk
272,311,20.1,47.1,Moderate Risk
524,151,33.5,79.5,High Risk
196,604,30.9,36.4,CO Poisoning Risk
277,182,28.4,42.7,Safe
865,91,35.4,81.7,High Risk
175,412,26.9,54.0,Moderate Risk
545,50,25.3,42.2,Moderate Risk
226,567,36.4,61.3,CO Poisoning Risk
425,573,17.9,51.5,CO Poisoning Risk
696,316,16.4,74.3,Moderate Risk
846,110,16.9,28.4,High Risk
558,464,36.7,81.8,CO Poisoning Risk
691,383,28.7,31.6,High Risk
660,542,20.3,57.0,CO Poisoning Risk
492,513,19.0,65.7,CO Poisoning Risk
629,375,14.4,57.7,Moderate Risk
161,175,16.2,44.2,Safe
871,574,34.8,74.2,CO Poisoning Risk
113,645,30.9,51.2,CO Poisoning Risk
713,482,35.6,44.2,CO Poisoning Risk
901,287,23.2,69.5,Moderate Risk
574,507,27.4,35.9,CO Poisoning Risk
145,394,24.6,39.1,Moderate Risk
312,61,34.2,41.6,Safe
721,510,36.8,51.5,CO Poisoning Risk
268,407,35.4,29.1,High Risk
889,254,27.4,81.6,High Risk
523,569,14.5,60.4,CO Poisoning Risk
539,464,27.8,80.4,CO Poisoning Risk
882,177,15.3,71.6,Moderate Risk
581,58,16.3,35.3,Moderate Risk
278,88,17.6,39.3,Safe
667,421,21.7,29.9,High Risk
899,339,27.2,73.0,Moderate Risk
509,440,21.0,60.0,Moderate Risk
338,148,23.9,39.6,Safe
677,489,14.1,80.4,CO Poisoning Risk
738,106,27.9,67.8,Moderate Risk
253,609,28.8,66.1,CO Poisoning Risk
834,456,15.4,42.4,CO Poisoning Risk
344,365,31.8,44.9,High Risk
565,175,28.5,64.1,Moderate Risk
895,243,24.8,60.1,Moderate Risk
506,80,26.3,63.0,Moderate Risk
259,260,25.1,75.5,Moderate Risk
406,630,14.3,36.7,CO Poisoning Risk
263,350,30.6,34.3,High Risk
559,611,25.3,58.5,CO Poisoning Risk
434,56,17.1,55.0,Moderate Risk
534,127,29.3,49.8,Moderate Risk
107,76,29.7,76.9,Safe
159,452,18.1,58.2,CO Poisoning Risk
427,130,32.1,58.6,Moderate Risk
717,455,24.0,47.8,CO Poisoning Risk
681,607,17.3,46.6,CO Poisoning Risk
616,300,28.8,81.3,High Risk
777,285,27.3,61.6,Moderate Risk
545,496,17.1,72.6,CO Poisoning Risk
358,45,33.9,52.2,Moderate Risk
720,645,33.5,38.4,CO Poisoning Risk
900,326,33.1,45.5,High Risk
277,643,22.6,46.7,CO Poisoning Risk
658,558,32.8,58.5,CO Poisoning Risk
800,163,33.3,36.3,Asthma Risk
618,549,36.9,48.9,CO Poisoning Risk
523,124,36.0,33.4,High Risk
377,263,22.2,54.8,Moderate Risk
656,561,17.8,79.2,CO Poisoning Risk
588,510,20.0,46.3,CO Poisoning Risk
530,562,24.9,30.7,CO Poisoning Risk
870,546,32.3,60.9,CO Poisoning Risk
392,102,30.4,62.3,Moderate Risk
176,381,31.9,53.9,High Risk
919,554,22.1,49.4,CO Poisoning Risk
527,470,18.9,76.2,CO Poisoning Risk
630,604,13.6,78.7,CO Poisoning Risk
111,414,28.0,64.4,Moderate Risk
886,455,32.1,55.1,CO Poisoning Risk
649,476,34.3,31.6,CO Poisoning Risk
606,240,24.4,44.3,Moderate Risk
851,421,35.3,43.4,Asthma Risk
764,409,17.9,31.1,High Risk
592,449,25.3,73.5,Moderate Risk
803,536,18.1,74.8,CO Poisoning Risk
556,110,17.5,77.3,High Risk
190,435,35.9,68.1,High Risk
672,127,32.6,66.4,High Risk
764,525,13.3,53.8,CO Poisoning Risk
774,273,19.4,74.3,Moderate Risk
230,269,17.9,55.5,Moderate Risk
227,157,16.5,29.6,Safe
667,229,29.7,59.6,Moderate Risk
799,556,26.6,49.1,CO Poisoning Risk
317,217,23.9,56.2,Moderate Risk
370,567,17.5,51.8,CO Poisoning Risk
773,249,19.7,54.8,Moderate Risk
917,582,21.5,33.9,CO Poisoning Risk
520,363,31.9,28.8,High Risk
129,203,36.7,46.4,Moderate Risk
608,322,17.4,41.7,Moderate Risk
775,192,21.2,41.5,Moderate Risk
752,127,19.7,78.6,High Risk
300,463,14.1,72.2,CO Poisoning Risk
391,582,18.3,28.7,CO Poisoning Risk
175,627,34.6,28.5,CO Poisoning Risk
486,593,33.2,70.0,CO Poisoning Risk
342,436,17.0,81.2,High Risk
622,177,21.8,53.1,Moderate Risk
858,648,20.5,51.4,CO Poisoning Risk
470,286,16.5,42.9,Moderate Risk
533,495,27.9,64.0,CO Poisoning Risk
122,244,26.4,53.5,Moderate Risk
349,161,23.2,37.0,Moderate Risk
323,263,33.5,54.0,Moderate Risk
604,349,27.9,48.3,Moderate Risk
397,287,19.2,76.0,Moderate Risk
828,336,22.0,69.7,Moderate Risk
885,345,16.6,65.9,Moderate Risk
159,432,27.2,45.7,Moderate Risk
543,632,27.1,35.5,CO Poisoning Risk
528,253,33.9,74.7,High Risk
914,358,33.5,46.5,High Risk
453,70,33.1,60.0,Moderate Risk
855,123,26.2,59.9,Moderate Risk
570,172,28.6,78.1,High Risk
233,457,31.6,37.3,CO Poisoning Risk
113,181,15.2,69.7,Safe
514,378,20.2,53.0,Moderate Risk
835,592,17.1,37.4,CO Poisoning Risk
264,432,25.3,73.1,Moderate Risk
414,615,33.1,72.3,CO Poisoning Risk
760,274,18.5,30.2,High Risk
437,465,30.5,66.3,CO Poisoning Risk
887,168,22.7,36.3,Moderate Risk
107,132,34.7,61.0,Safe
133,185,28.0,62.8,Safe
244,95,36.4,63.9,Safe
466,611,18.9,34.5,CO Poisoning Risk
832,449,35.2,60.3,High Risk
917,381,21.6,33.4,High Risk
491,410,27.9,68.3,Moderate Risk
314,302,17.2,31.4,High Risk
306,432,31.2,68.9,High Risk
657,89,36.5,75.7,High Risk
120,313,31.9,44.1,High Risk
148,355,27.8,70.0,Moderate Risk
442,322,23.8,50.5,Moderate Risk
534,519,21.3,71.1,CO Poisoning Risk
324,611,23.1,65.1,CO Poisoning Risk
196,189,20.9,43.6,Safe
280,279,33.0,38.5,Moderate Risk
619,180,34.4,77.4,High Risk
827,489,35.8,73.3,CO Poisoning Risk
768,397,23.0,63.6,Moderate Risk
672,438,26.1,46.9,Moderate Risk
655,319,26.8,55.6,Moderate Risk
334,428,28.6,58.1,Moderate Risk
165,367,13.1,32.6,High Risk
636,227,33.2,80.5,High Risk
356,617,19.4,33.0,CO Poisoning Risk
406,484,24.3,67.0,CO Poisoning Risk
901,107,33.2,54.6,High Risk
210,78,36.9,69.0,Safe
114,521,32.1,42.1,CO Poisoning Risk
521,131,13.6,49.3,Moderate Risk
249,254,21.9,56.4,Moderate Risk
685,506,18.9,34.5,CO Poisoning Risk
203,125,36.1,74.0,Safe
824,366,19.3,81.5,High Risk
591,459,35.6,50.5,CO Poisoning Risk
255,234,35.5,48.3,Moderate Risk
792,277,33.1,60.1,High Risk
264,436,15.4,65.2,Moderate Risk
90,213,13.0,74.9,Moderate Risk
830,487,32.1,48.1,CO Poisoning Risk
175,212,33.2,69.3,Moderate Risk
663,275,36.1,41.0,Asthma Risk
409,194,18.2,64.7,Moderate Risk
490,594,30.6,53.2,CO Poisoning Risk
471,430,25.5,63.7,Moderate Risk
807,425,20.9,48.5,Moderate Risk
706,319,27.6,43.9,Moderate Risk
407,106,26.2,54.2,Moderate Risk
892,511,20.0,76.3,CO Poisoning Risk
339,572,19.4,64.4,CO Poisoning Risk
614,194,24.7,61.0,Moderate Risk
764,186,24.4,66.9,Moderate Risk
644,160,20.2,67.4,Moderate Risk
712,109,19.3,43.9,Moderate Risk
806,473,35.9,40.6,CO Poisoning Risk
345,354,33.7,55.5,High Risk
396,474,32.6,36.0,CO Poisoning Risk
233,205,18.1,53.6,Moderate Risk
747,350,17.5,65.4,Moderate Risk
480,405,32.4,28.4,High Risk
902,322,17.4,34.0,High Risk
765,340,25.1,80.0,High Risk
258,595,18.3,78.1,CO Poisoning Risk
387,213,22.1,50.6,Moderate Risk
322,503,33.5,59.9,CO Poisoning Risk
360,624,34.4,36.4,CO Poisoning Risk
149,51,36.9,45.9,Safe
385,641,35.7,70.8,CO Poisoning Risk
556,176,29.1,74.2,Moderate Risk
324,632,23.4,49.9,CO Poisoning Risk
766,391,14.4,44.8,Moderate Risk
795,640,27.6,64.8,CO Poisoning Risk
323,297,18.1,66.8,Moderate Risk
457,454,33.4,81.1,CO Poisoning Risk
784,587,26.2,65.7,CO Poisoning Risk
321,399,30.6,41.0,Moderate Risk
580,608,29.2,31.2,CO Poisoning Risk
708,412,21.3,41.9,Moderate Risk
592,628,31.2,40.2,CO Poisoning Risk
824,555,33.2,33.0,CO Poisoning Risk
681,577,30.9,52.0,CO Poisoning Risk
835,572,31.6,43.6,CO Poisoning Risk
470,572,21.6,78.0,CO Poisoning Risk
785,446,35.6,49.8,High Risk
517,219,23.2,75.3,Moderate Risk
786,122,34.5,44.6,Asthma Risk
735,484,33.6,72.9,CO Poisoning Risk
821,593,16.0,52.5,CO Poisoning Risk
889,276,36.2,29.7,Asthma Risk
453,444,36.9,54.3,High Risk
291,257,27.5,40.2,Moderate Risk
235,237,31.8,44.6,Moderate Risk
728,616,35.4,65.0,CO Poisoning Risk
546,311,13.5,56.6,Moderate Risk
224,170,35.3,76.0,Safe
715,426,28.1,78.5,High Risk
353,588,32.9,65.3,CO Poisoning Risk
153,546,26.0,74.6,CO Poisoning Risk
580,447,25.7,38.5,Moderate Risk
736,305,34.5,32.3,Asthma Risk
130,431,25.2,46.0,Moderate Risk
385,456,24.3,45.6,CO Poisoning Risk
92,390,27.6,63.9,Moderate Risk
795,138,25.4,73.4,Moderate Risk
199,372,23.7,44.0,Moderate Risk
310,144,17.3,50.9,Safe
459,505,22.5,33.7,CO Poisoning Risk
457,359,19.8,50.3,Moderate Risk
525,69,22.6,39.6,Moderate Risk
93,538,27.2,48.7,CO Poisoning Risk
333,397,27.6,42.4,Moderate Risk
255,161,18.7,71.7,Safe
115,243,15.0,28.2,Moderate Risk
484,323,30.9,46.3,Moderate Risk
563,626,25.7,80.3,CO Poisoning Risk
106,123,23.6,64.7,Safe
817,468,16.1,69.7,CO Poisoning Risk
181,398,23.0,74.4,Moderate Risk
572,570,32.6,47.5,CO Poisoning Risk
632,585,27.0,31.6,CO Poisoning Risk
294,521,15.2,50.2,CO Poisoning Risk
591,54,21.0,63.2,Moderate Risk
489,603,36.5,48.0,CO Poisoning Risk
296,547,26.1,52.2,CO Poisoning Risk
708,304,19.9,72.6,Moderate Risk
235,568,34.9,30.0,CO Poisoning Risk
190,640,21.1,46.1,CO Poisoning Risk
919,50,30.5,54.4,Moderate Risk
330,79,16.5,44.2,Safe
848,219,16.8,52.1,Moderate Risk
252,486,26.5,49.7,CO Poisoning Risk
262,621,18.8,77.9,CO Poisoning Risk
591,191,14.2,54.6,Moderate Risk
636,613,35.2,53.7,CO Poisoning Risk
373,237,14.3,41.7,Moderate Risk
448,57,30.2,30.5,Moderate Risk
470,574,21.0,44.2,CO Poisoning Risk
622,290,35.4,29.5,Asthma Risk
909,158,36.7,72.6,High Risk
252,277,21.1,39.0,Moderate Risk
698,366,27.2,77.2,High Risk
396,582,31.6,75.8,CO Poisoning Risk
428,170,16.0,63.9,Moderate Risk
144,357,30.0,74.6,Moderate Risk
422,555,34.7,75.4,CO Poisoning Risk
216,528,17.3,69.9,CO Poisoning Risk
794,325,33.1,55.4,High Risk
332,327,15.8,79.3,High Risk
689,436,26.6,72.2,Moderate Risk
498,567,21.1,34.9,CO Poisoning Risk
592,426,24.3,50.7,Moderate Risk
816,260,20.2,57.1,Moderate Risk
693,586,19.3,56.6,CO Poisoning Risk
392,160,30.8,48.5,Moderate Risk
553,553,18.4,56.7,CO Poisoning Risk
324,544,22.8,33.0,CO Poisoning Risk
785,315,19.6,63.4,Moderate Risk
127,484,18.7,54.9,CO Poisoning Risk
228,335,28.1,70.5,Moderate Risk
284,83,14.1,65.4,Safe
616,68,31.9,34.1,High Risk
858,87,26.1,46.9,Moderate Risk
736,214,32.9,67.8,High Risk
90,384,18.1,46.2,Moderate Risk
650,213,30.0,58.6,Moderate Risk
185,582,23.1,79.9,CO Poisoning Risk
802,516,14.8,32.3,CO Poisoning Risk
502,187,31.1,38.3,Moderate Risk
627,145,31.3,54.0,High Risk
518,619,19.5,67.9,CO Poisoning Risk
324,649,35.0,45.8,CO Poisoning Risk
438,519,31.3,34.3,CO Poisoning Risk
845,355,20.4,45.1,Moderate Risk
570,628,18.7,62.8,CO Poisoning Risk
485,104,23.6,70.8,Moderate Risk
440,73,20.0,80.8,Moderate Risk
505,575,18.2,69.1,CO Poisoning Risk
140,117,22.6,54.6,Safe
170,438,13.6,43.8,Moderate Risk
125,438,22.6,78.1,High Risk
156,525,18.3,56.8,CO Poisoning Risk
730,517,19.3,65.2,CO Poisoning Risk
756,357,15.0,53.5,Moderate Risk
846,482,27.1,41.1,CO Poisoning Risk
712,368,24.3,57.5,Moderate Risk
769,131,31.0,73.4,High Risk
570,403,36.7,48.7,High Risk
557,241,15.9,64.1,Moderate Risk
231,429,19.5,30.3,High Risk
445,162,29.4,78.6,Moderate Risk
798,542,18.7,80.4,CO Poisoning Risk
560,506,13.7,48.9,CO Poisoning Risk
710,540,15.6,54.9,CO Poisoning Risk
680,638,23.4,36.7,CO Poisoning Risk
762,291,23.3,38.6,Moderate Risk
528,278,36.3,60.5,High Risk
620,461,24.2,61.9,CO Poisoning Risk
216,511,29.3,46.4,CO Poisoning Risk
294,526,24.8,48.2,CO Poisoning Risk
118,409,19.5,55.3,Moderate Risk
534,197,15.5,78.7,High Risk
808,316,33.6,36.1,Asthma Risk
553,436,16.7,57.8,Moderate Risk
369,591,15.3,31.1,CO Poisoning Risk
240,474,18.1,52.8,CO Poisoning Risk
329,233,13.1,49.4,Moderate Risk
355,296,14.7,36.9,Moderate Risk
783,439,28.2,36.9,Moderate Risk
194,263,18.8,52.3,Moderate Risk
522,638,21.1,34.8,CO Poisoning Risk
586,234,33.0,43.9,High Risk
529,278,31.5,31.8,High Risk
837,276,24.8,44.1,Moderate Risk
774,402,27.7,56.8,Moderate Risk
247,522,15.1,68.2,CO Poisoning Risk
261,619,31.3,72.8,CO Poisoning Risk
583,473,25.4,46.2,CO Poisoning Risk
400,281,26.7,78.7,Moderate Risk
492,77,29.0,41.0,Moderate Risk
758,257,25.0,32.4,High Risk
859,616,25.5,78.0,CO Poisoning Risk
765,423,25.0,57.1,Moderate Risk
748,46,24.9,47.0,Moderate Risk
755,494,31.0,76.5,CO Poisoning Risk
552,613,23.3,69.9,CO Poisoning Risk
456,471,13.1,73.0,CO Poisoning Risk
639,323,27.7,43.8,Moderate Risk
732,258,35.9,75.2,High Risk
344,329,19.2,63.1,Moderate Risk
297,587,32.6,67.9,CO Poisoning Risk
539,318,23.9,44.9,Moderate Risk
184,55,28.4,41.2,Safe
567,91,34.4,50.0,High Risk
772,559,31.5,59.1,CO Poisoning Risk
851,482,34.2,64.0,CO Poisoning Risk
279,628,13.2,54.9,CO Poisoning Risk
800,471,17.5,65.7,CO Poisoning Risk
573,476,23.2,66.2,CO Poisoning Risk
822,174,33.3,64.0,High Risk
625,66,33.1,41.6,Asthma Risk
845,433,17.4,52.1,Moderate Risk
512,179,16.4,69.4,Moderate Risk
729,576,33.0,75.9,CO Poisoning Risk
694,264,26.0,55.1,Moderate Risk
901,377,28.0,81.3,High Risk
222,174,32.4,37.4,Safe
144,76,18.1,40.1,Safe
599,646,16.3,52.9,CO Poisoning Risk
759,469,33.6,55.5,CO Poisoning Risk
630,342,15.7,50.9,Moderate Risk
499,548,15.1,51.2,CO Poisoning Risk
300,401,19.6,54.3,Moderate Risk
755,499,20.6,45.3,CO Poisoning Risk
382,445,18.8,35.1,Moderate Risk
823,603,30.8,79.6,CO Poisoning Risk
204,499,36.4,70.9,CO Poisoning Risk
759,78,17.8,72.0,Moderate Risk
348,292,31.8,47.7,Moderate Risk
852,86,14.1,49.8,Moderate Risk
211,167,15.9,78.5,Safe
388,71,25.4,80.5,Moderate Risk
864,506,37.0,78.9,CO Poisoning Risk
470,615,35.8,62.7,CO Poisoning Risk
650,191,15.7,41.1,Moderate Risk
590,540,18.8,60.7,CO Poisoning Risk
386,530,35.7,59.8,CO Poisoning Risk
451,504,16.6,77.0,CO Poisoning Risk
678,172,30.8,44.8,Asthma Risk
552,420,13.0,38.8,Moderate Risk
527,127,28.2,42.4,Moderate Risk
216,579,24.9,41.1,CO Poisoning Risk
286,567,24.3,63.0,CO Poisoning Risk
310,147,32.9,71.9,Safe
180,563,14.9,47.9,CO Poisoning Risk
500,406,22.1,37.5,Moderate Risk
97,300,23.7,46.5,Moderate Risk
633,291,16.0,57.5,Moderate Risk
557,236,15.1,63.9,Moderate Risk
409,579,17.3,57.7,CO Poisoning Risk
483,358,18.8,41.9,Moderate Risk
358,320,36.2,77.6,High Risk
280,417,24.4,51.6,Moderate Risk
764,488,25.2,52.8,CO Poisoning Risk
150,239,30.0,80.2,Moderate Risk
527,302,29.4,74.9,Moderate Risk
353,626,25.1,71.5,CO Poisoning Risk
886,404,21.2,37.9,Moderate Risk
184,592,20.9,73.3,CO Poisoning Risk
642,152,14.4,52.6,Moderate Risk
559,68,34.6,39.3,High Risk
750,509,31.5,81.5,CO Poisoning Risk
805,66,28.0,37.3,Moderate Risk
868,546,22.5,77.8,CO Poisoning Risk
603,545,27.0,28.0,CO Poisoning Risk
779,637,24.6,51.6,CO Poisoning Risk
283,451,19.6,29.6,CO Poisoning Risk
571,374,20.2,77.3,High Risk
425,330,34.0,34.8,High Risk
524,191,28.2,64.3,Moderate Risk
285,428,13.0,62.1,Moderate Risk
338,55,20.8,70.1,Safe
587,320,21.2,68.3,Moderate Risk
301,612,30.0,29.8,CO Poisoning Risk
754,347,29.8,49.0,Moderate Risk
759,248,24.1,45.4,Moderate Risk
555,389,35.8,80.5,High Risk
740,310,33.9,69.8,High Risk
310,66,33.8,66.2,Safe
362,580,21.4,51.9,CO Poisoning Risk
243,140,23.3,76.1,Safe
338,489,23.1,28.9,CO Poisoning Risk
368,307,23.6,40.3,Moderate Risk
529,628,34.3,65.5,CO Poisoning Risk
905,427,19.0,55.5,Moderate Risk
365,594,32.3,56.8,CO Poisoning Risk
603,436,25.3,50.5,Moderate Risk
177,645,19.0,37.0,CO Poisoning Risk
888,584,25.7,37.0,CO Poisoning Risk
731,136,17.7,43.9,Moderate Risk
594,610,15.6,53.3,CO Poisoning Risk
679,203,33.1,72.5,High Risk
861,272,29.8,52.1,Moderate Risk
330,517,17.9,76.5,CO Poisoning Risk
742,416,35.6,34.5,Asthma Risk
829,420,13.6,42.7,Moderate Risk
764,597,21.0,31.8,CO Poisoning Risk
325,81,13.5,55.5,Safe
217,81,16.4,32.9,Safe
592,145,17.3,71.0,Moderate Risk
289,587,32.4,30.1,CO Poisoning Risk
632,234,36.8,53.7,High Risk
591,556,33.8,50.7,CO Poisoning Risk
739,134,28.2,38.9,Moderate Risk
581,50,30.4,59.7,Moderate Risk
110,183,25.5,48.8,Safe
323,139,23.1,38.7,Safe
803,430,29.6,72.6,Moderate Risk
880,167,36.4,63.7,High Risk
732,329,13.7,28.7,High Risk
505,410,20.5,55.1,Moderate Risk
237,534,20.9,42.7,CO Poisoning Risk
118,369,22.9,77.4,High Risk
450,451,28.0,67.2,CO Poisoning Risk
397,563,25.3,61.0,CO Poisoning Risk
251,121,13.4,32.8,Safe
150,278,22.9,78.3,Moderate Risk
214,630,27.9,35.8,CO Poisoning Risk
545,528,25.1,52.3,CO Poisoning Risk
160,508,33.9,64.8,CO Poisoning Risk
555,315,22.6,54.7,Moderate Risk
332,511,13.3,75.7,CO Poisoning Risk
579,513,19.8,73.1,CO Poisoning Risk
850,591,16.3,35.3,CO Poisoning Risk
310,314,19.0,61.4,Moderate Risk
562,649,21.7,30.8,CO Poisoning Risk
622,422,29.2,66.9,Moderate Risk
583,221,20.8,67.7,Moderate Risk
171,318,34.2,46.6,High Risk
611,71,20.2,70.5,Moderate Risk
101,620,16.3,63.2,CO Poisoning Risk
352,104,17.1,55.2,Moderate Risk
746,261,35.4,52.6,High Risk
538,314,23.9,33.9,High Risk
281,160,22.7,56.7,Safe
851,289,14.7,36.4,Moderate Risk
203,648,30.6,63.4,CO Poisoning Risk
115,129,29.7,60.1,Safe
872,643,22.0,43.7,CO Poisoning Risk
588,494,29.6,41.3,CO Poisoning Risk
597,580,21.8,53.7,CO Poisoning Risk
634,133,14.8,55.7,Moderate Risk
151,593,30.7,71.1,CO Poisoning Risk
318,551,36.2,44.4,CO Poisoning Risk
904,452,28.6,49.8,CO Poisoning Risk
696,315,19.6,46.5,Moderate Risk
124,568,19.5,49.3,CO Poisoning Risk
794,538,35.3,58.6,CO Poisoning Risk
545,492,20.3,58.1,CO Poisoning Risk
677,587,31.4,47.5,CO Poisoning Risk
591,394,28.4,60.5,Moderate Risk
850,372,27.2,61.3,Moderate Risk
684,330,17.3,56.5,Moderate Risk
114,79,13.8,52.4,Safe
658,577,24.7,32.2,CO Poisoning Risk
121,532,36.7,57.2,CO Poisoning Risk
101,531,17.7,66.5,CO Poisoning Risk
408,189,25.9,39.6,Moderate Risk
693,568,29.1,70.0,CO Poisoning Risk
90,190,24.6,59.7,Safe
524,547,25.2,40.8,CO Poisoning Risk
225,648,28.9,36.8,CO Poisoning Risk
285,571,32.6,41.3,CO Poisoning Risk
222,316,21.0,69.0,Moderate Risk
175,578,34.6,41.5,CO Poisoning Risk
565,139,24.6,64.9,Moderate Risk
896,491,28.9,57.5,CO Poisoning Risk
880,459,15.6,57.5,CO Poisoning Risk
413,301,24.8,74.0,Moderate Risk
269,306,13.4,75.2,High Risk
605,131,22.4,57.0,Moderate Risk
727,480,14.3,31.5,CO Poisoning Risk
264,614,34.5,36.7,CO Poisoning Risk
852,152,29.1,79.2,High Risk
110,63,32.0,35.3,Safe
194,409,24.2,73.1,Moderate Risk
667,423,33.4,57.2,High Risk
532,204,34.0,34.2,High Risk
864,144,21.6,77.7,High Risk
138,309,22.0,78.1,High Risk
617,93,25.2,61.2,Moderate Risk
234,459,14.0,49.0,CO Poisoning Risk
429,103,36.9,60.8,Moderate Risk
851,227,21.6,61.9,Moderate Risk
443,491,24.3,61.6,CO Poisoning Risk
164,345,31.1,67.6,High Risk
891,599,20.1,31.6,CO Poisoning Risk
883,398,17.8,33.5,High Risk
667,257,16.1,43.3,Moderate Risk
726,233,25.7,46.9,Moderate Risk
408,391,13.1,62.5,Moderate Risk
176,181,30.0,37.3,Safe
642,74,24.1,57.2,Moderate Risk
787,190,25.8,38.0,Moderate Risk
867,512,19.3,47.2,CO Poisoning Risk
872,547,17.3,78.5,CO Poisoning Risk
131,235,29.8,76.4,Moderate Risk
182,515,18.0,79.5,CO Poisoning Risk
786,389,31.7,59.9,High Risk
816,45,17.9,55.1,Moderate Risk
596,154,27.7,73.8,Moderate Risk
618,108,28.5,32.3,High Risk
354,97,25.1,80.8,Moderate Risk
715,306,36.9,53.0,High Risk
381,573,22.0,64.5,CO Poisoning Risk
553,346,34.2,67.3,High Risk
893,278,17.1,62.0,Moderate Risk
649,117,21.1,76.1,High Risk
908,401,16.5,43.6,Moderate Risk
186,647,27.5,56.7,CO Poisoning Risk
184,528,28.3,51.2,CO Poisoning Risk
415,50,23.9,66.0,Moderate Risk
163,181,30.3,49.3,Safe
425,448,33.8,76.2,High Risk
157,599,31.6,54.5,CO Poisoning Risk
847,614,18.8,56.9,CO Poisoning Risk
166,250,20.7,54.6,Moderate Risk
297,454,22.1,61.6,CO Poisoning Risk
855,80,17.9,55.6,Moderate Risk
310,274,21.7,78.6,Moderate Risk
351,271,18.7,35.1,Moderate Risk
499,306,36.9,28.7,High Risk
420,175,31.8,56.2,Moderate Risk
433,621,33.6,69.3,CO Poisoning Risk
